epoch,train_loss,train_acc,val_loss,val_acc,lr
141,1.374700,50.6180,1.648708,42.9200,0.019979
142,1.373260,50.6780,2.575978,32.9700,0.019355
143,1.369789,50.7340,1.455791,48.0100,0.018738
144,1.364783,51.0580,2.719373,31.8100,0.018129
145,1.356634,51.1820,1.579900,44.2300,0.017528
146,1.357035,51.1360,2.767442,26.4000,0.016934
147,1.346483,51.5100,1.905803,38.4900,0.016349
148,1.346777,51.8640,2.130149,35.8600,0.015773
149,1.341452,52.0820,1.540804,42.9700,0.015204
150,1.337644,51.8020,1.506919,46.8800,0.014645
151,1.332595,52.4100,2.106022,34.6500,0.014094
152,1.329821,52.1720,5.741674,18.8900,0.013552
153,1.310718,52.8000,1.338826,51.1700,0.013018
154,1.305797,53.2140,1.643789,44.2000,0.012494
155,1.303875,53.0320,1.612951,43.6900,0.011980
156,1.296471,53.6000,3.137017,26.4900,0.011474
157,1.296825,53.2240,1.487080,46.7300,0.010978
158,1.289915,53.8600,1.660052,44.0200,0.010492
159,1.282591,54.1500,1.385364,51.6500,0.010016
160,1.280384,54.0620,2.382192,31.7000,0.009549
161,1.273640,54.2920,1.530106,47.6700,0.009093
162,1.266019,54.7260,2.608005,35.0300,0.008646
163,1.257067,54.7700,1.472213,48.4300,0.008210
164,1.254247,54.8240,1.466446,48.0900,0.007784
165,1.252484,55.2440,1.532401,46.0300,0.007368
166,1.248573,55.1240,1.597976,47.1400,0.006963
167,1.245491,55.3280,1.409563,47.9000,0.006568
168,1.239665,55.5840,1.295345,53.2900,0.006185
169,1.232119,55.5940,1.875748,37.5700,0.005812
170,1.220663,56.1880,1.548834,44.0900,0.005450
171,1.212469,56.8300,1.382641,49.9600,0.005099
172,1.206796,56.8920,1.313020,53.3600,0.004759
173,1.202884,57.0500,2.117180,36.0400,0.004430
174,1.201350,57.1060,1.265061,55.4900,0.004112
175,1.193858,57.3260,1.315713,51.6200,0.003806
176,1.184401,57.6500,1.332153,52.4400,0.003511
177,1.174863,58.1620,1.422221,48.6600,0.003228
178,1.167669,58.4700,1.185005,57.4000,0.002956
179,1.161882,58.8380,1.454343,51.6400,0.002696
180,1.148512,59.1240,1.190453,56.8100,0.002447
181,1.137911,59.2420,1.139274,59.2300,0.002210
182,1.134604,59.4280,1.221248,56.2900,0.001985
183,1.124077,59.8300,1.111363,60.1200,0.001772
184,1.112420,60.2960,1.318970,54.2900,0.001571
185,1.104459,60.5140,1.109871,59.8000,0.001382
186,1.096128,60.7520,1.211726,57.5100,0.001204
187,1.093752,60.8740,1.133436,58.6800,0.001039
188,1.088514,61.2080,1.146836,59.3700,0.000886
189,1.079317,61.2520,1.085258,61.0900,0.000745
190,1.072779,61.7000,1.067834,61.6400,0.000616
191,1.064573,61.9720,1.062269,62.2600,0.000499
192,1.063361,61.9840,1.046859,62.6600,0.000394
193,1.060119,62.1760,1.049306,62.3700,0.000302
194,1.052381,62.3600,1.051709,62.3400,0.000222
195,1.053671,62.4700,1.041519,62.9400,0.000154
196,1.050597,62.5660,1.043120,62.8600,0.000099
197,1.050146,62.5540,1.042688,62.8600,0.000056
198,1.046870,62.5020,1.034697,62.8600,0.000025
199,1.045318,62.6220,1.036001,63.1500,0.000006
200,1.043933,62.8960,1.036314,63.0400,0.000000
