epoch,train_loss,train_acc,val_loss,val_acc,lr
122,0.353410,88.0640,0.548317,81.6800,0.010000
123,0.350415,88.2220,0.575825,80.6200,0.010000
124,0.350851,88.3300,0.680066,78.2100,0.010000
125,0.353128,88.0980,0.618621,79.5500,0.010000
126,0.351211,88.1340,0.628547,79.5200,0.010000
127,0.352838,88.1460,0.613436,79.5400,0.010000
128,0.348028,88.3720,0.609722,79.8500,0.010000
129,0.346731,88.3360,0.545343,81.4600,0.010000
130,0.345870,88.2300,0.677556,78.8400,0.010000
131,0.344595,88.4320,0.608183,80.3400,0.010000
132,0.344759,88.4420,0.719277,77.7700,0.010000
133,0.342268,88.6900,0.553532,81.5300,0.010000
134,0.345843,88.3600,0.632568,79.6200,0.010000
135,0.340575,88.5620,0.653318,78.7800,0.010000
136,0.343117,88.4900,0.638956,78.6400,0.010000
137,0.339233,88.6240,0.574188,81.0300,0.010000
138,0.337880,88.8100,0.594490,80.8600,0.010000
139,0.340668,88.4680,0.610766,79.8800,0.010000
140,0.338299,88.6480,0.688769,77.6900,0.010000
141,0.336498,88.6820,0.585665,80.7200,0.010000
142,0.333744,88.8960,0.606680,80.3600,0.010000
143,0.335583,88.7400,0.515398,82.4400,0.010000
144,0.331411,88.8720,0.518000,83.0200,0.010000
145,0.333125,88.8280,0.579006,80.8800,0.010000
146,0.332881,88.9480,0.724339,77.1700,0.010000
147,0.332441,88.7640,0.566747,81.0700,0.010000
148,0.330953,88.8820,0.610958,79.5500,0.010000
149,0.331331,88.8440,0.527268,82.6800,0.010000
150,0.328861,88.8640,0.560134,81.5600,0.010000
151,0.327922,88.9880,0.646313,78.8100,0.010000
152,0.327553,89.0440,0.625355,79.3300,0.010000
153,0.327268,89.0320,0.534025,82.5900,0.010000
154,0.326150,89.1140,0.603155,80.5900,0.010000
155,0.323984,89.2140,0.551769,81.8600,0.010000
156,0.324268,88.9940,0.621193,79.9300,0.010000
157,0.323473,89.1120,0.583065,80.3300,0.010000
158,0.323467,89.2460,0.614627,80.2500,0.010000
159,0.320728,89.2900,0.519755,82.7100,0.010000
160,0.323123,89.2400,0.586347,80.8600,0.010000
161,0.319787,89.3420,0.579302,80.9700,0.010000
162,0.318394,89.3960,0.564035,81.2200,0.010000
163,0.316937,89.4040,0.587327,80.6800,0.010000
164,0.315458,89.3940,0.631636,80.0300,0.010000
165,0.314106,89.4540,0.612010,80.3200,0.010000
166,0.317058,89.4200,0.657472,79.0100,0.010000
167,0.316387,89.4400,0.677528,78.7100,0.010000
168,0.314091,89.5980,0.652284,79.2800,0.010000
169,0.315932,89.4180,0.522194,82.7200,0.010000
170,0.315388,89.3940,0.758892,77.5200,0.010000
171,0.313552,89.6260,0.541293,82.6600,0.010000
172,0.315160,89.4700,0.559857,81.6500,0.010000
173,0.311953,89.6580,0.602331,80.8400,0.010000
174,0.312577,89.3840,0.563769,81.7800,0.010000
175,0.312219,89.5900,0.544739,82.0500,0.010000
176,0.309982,89.5220,0.565743,81.6400,0.010000
177,0.310525,89.6580,0.780101,76.2100,0.010000
178,0.306826,89.7240,0.562073,81.5300,0.010000
179,0.307923,89.6720,0.539156,81.9800,0.010000
180,0.304949,89.9040,0.527624,82.4000,0.010000
181,0.305541,89.7020,0.571200,81.3800,0.010000
182,0.305083,89.7820,0.582759,80.6900,0.010000
183,0.302745,89.9720,0.593957,80.8300,0.010000
184,0.304969,89.7440,0.556776,81.3900,0.010000
185,0.305404,89.7480,0.538994,82.4800,0.010000
186,0.305273,89.7240,0.580084,81.1300,0.010000
187,0.302957,89.9800,0.627218,79.5800,0.010000
188,0.303287,89.8260,0.565013,81.7400,0.010000
189,0.298759,90.1060,0.584262,80.9800,0.010000
190,0.299938,90.0540,0.570136,81.4700,0.010000
191,0.299118,89.9420,0.511627,83.2600,0.010000
192,0.301882,89.9200,0.568139,81.4500,0.010000
193,0.298205,90.0520,0.536513,82.5000,0.010000
194,0.300778,89.9460,0.493444,83.8400,0.010000
195,0.299701,90.1320,0.516973,82.7700,0.010000
196,0.298097,90.0160,0.638559,79.6600,0.010000
197,0.296153,90.2140,0.527516,82.4100,0.010000
198,0.292535,90.2100,0.583495,80.9400,0.010000
199,0.297831,89.9880,0.519487,82.6800,0.010000
200,0.296107,90.0100,0.531898,82.5200,0.010000
