epoch,train_loss,train_acc,val_loss,val_acc,lr
118,0.193954,93.3960,0.506922,84.4900,0.000361
119,0.190426,93.6320,0.537198,83.9800,0.000353
120,0.187025,93.8100,0.487076,85.2900,0.000345
121,0.185648,93.7560,0.595930,82.3100,0.000338
122,0.185410,93.8040,0.513217,84.1100,0.000331
123,0.181991,93.9240,0.522694,84.4900,0.000323
124,0.180500,93.9820,0.539902,83.7600,0.000316
125,0.177441,94.1240,0.514303,84.8700,0.000309
126,0.173798,94.3180,0.524348,84.5700,0.000301
127,0.173548,94.1300,0.522032,84.6900,0.000294
128,0.168752,94.4320,0.534907,84.4800,0.000287
129,0.170704,94.2740,0.522041,84.4400,0.000280
130,0.167260,94.4660,0.544666,83.9300,0.000273
131,0.162185,94.7060,0.530877,84.1700,0.000266
132,0.162985,94.6720,0.535556,84.5000,0.000259
133,0.160104,94.7500,0.492011,85.2900,0.000252
134,0.156749,94.8680,0.507408,84.7300,0.000245
135,0.156326,94.8040,0.524670,84.7000,0.000239
136,0.152688,95.0300,0.490539,85.7100,0.000232
137,0.152011,94.9500,0.537449,84.2800,0.000225
138,0.148147,95.1920,0.498635,85.1800,0.000219
139,0.148067,95.1720,0.491315,85.5700,0.000212
140,0.145915,95.3240,0.490239,85.7200,0.000206
141,0.142386,95.3340,0.508512,85.6500,0.000200
142,0.141829,95.4940,0.484981,85.5500,0.000194
143,0.138731,95.5820,0.496293,86.0300,0.000187
144,0.137557,95.5200,0.484220,85.8100,0.000181
145,0.133800,95.8160,0.496536,85.6500,0.000175
146,0.134115,95.6800,0.519506,85.2100,0.000169
147,0.133408,95.8000,0.506260,85.1400,0.000163
148,0.130107,95.8440,0.491556,85.6700,0.000158
149,0.127649,95.9180,0.499738,85.9100,0.000152
150,0.128205,95.8640,0.487801,85.5100,0.000146
151,0.123254,96.1720,0.514494,85.6200,0.000141
152,0.122165,96.2620,0.495414,85.5500,0.000136
153,0.121753,96.1580,0.499248,85.8000,0.000130
154,0.120627,96.3060,0.504390,85.6700,0.000125
155,0.114860,96.4140,0.495395,85.4600,0.000120
156,0.116067,96.4260,0.493116,85.8600,0.000115
157,0.114802,96.4900,0.494214,85.7100,0.000110
158,0.114931,96.3940,0.483379,85.9800,0.000105
159,0.110010,96.6800,0.498959,85.7700,0.000100
160,0.107923,96.7500,0.484219,85.9200,0.000095
161,0.108242,96.7560,0.491345,85.7800,0.000091
162,0.107816,96.7780,0.501127,85.7200,0.000086
163,0.106966,96.7900,0.487093,86.2000,0.000082
164,0.103082,97.0220,0.494779,85.6200,0.000078
165,0.103058,96.9340,0.484627,86.1600,0.000074
166,0.102510,96.9020,0.481362,86.2200,0.000070
167,0.098770,97.1760,0.483114,86.2200,0.000066
168,0.099142,97.0980,0.490536,86.1700,0.000062
169,0.097166,97.2420,0.488289,86.0600,0.000058
170,0.097844,97.1940,0.484948,86.2900,0.000054
171,0.093660,97.3920,0.490722,85.8300,0.000051
172,0.093234,97.3900,0.484393,85.9700,0.000048
173,0.092464,97.3720,0.490370,86.0300,0.000044
174,0.093718,97.3900,0.481664,86.3700,0.000041
175,0.092242,97.4220,0.490245,85.9800,0.000038
176,0.091136,97.4420,0.486693,86.4000,0.000035
177,0.089234,97.4980,0.483278,86.4400,0.000032
178,0.087897,97.5620,0.483241,86.4300,0.000030
179,0.088573,97.6780,0.487939,86.5200,0.000027
180,0.086393,97.6900,0.483650,86.4200,0.000024
181,0.087569,97.5600,0.489325,86.3000,0.000022
182,0.085844,97.7380,0.486177,86.2500,0.000020
183,0.085865,97.7100,0.482666,86.2500,0.000018
184,0.084509,97.7760,0.482578,86.5000,0.000016
185,0.085547,97.7380,0.482498,86.2800,0.000014
186,0.084372,97.7260,0.482718,86.4600,0.000012
187,0.082346,97.8380,0.485415,86.4000,0.000010
188,0.083636,97.8360,0.482830,86.4400,0.000009
189,0.082266,97.8200,0.480584,86.4900,0.000007
190,0.080607,97.9000,0.483471,86.2200,0.000006
191,0.080060,97.9820,0.483161,86.4600,0.000005
192,0.081208,97.9260,0.485770,86.3300,0.000004
193,0.081514,97.9480,0.483121,86.5100,0.000003
194,0.082109,97.9160,0.481799,86.4900,0.000002
195,0.080527,97.9180,0.480417,86.4600,0.000002
196,0.080827,97.9420,0.484517,86.4000,0.000001
197,0.080607,97.9240,0.481553,86.4000,0.000001
198,0.080071,97.9320,0.481928,86.5700,0.000000
199,0.080551,97.9640,0.480669,86.5600,0.000000
200,0.079688,98.0200,0.484083,86.4400,0.000000
