epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.544030,42.9980,1.566328,48.0400,0.049997
2,1.163286,58.3600,1.277679,54.7600,0.049988
3,1.000078,64.6520,1.135552,59.5100,0.049972
4,0.893827,68.5620,0.949829,66.6200,0.049951
5,0.814596,71.7100,1.228164,59.7000,0.049923
6,0.760015,73.5220,1.056648,63.5600,0.049889
7,0.719315,75.2680,0.802158,72.6100,0.049849
8,0.685273,76.4500,0.944994,68.4700,0.049803
9,0.657188,77.4260,1.126467,64.1500,0.049751
10,0.634458,78.0220,0.721961,75.6700,0.049692
11,0.627656,78.6180,0.877194,70.6400,0.049628
12,0.605740,79.2640,0.739022,74.3800,0.049557
13,0.592016,79.8220,0.879564,70.5300,0.049481
14,0.575051,80.3060,0.822021,71.0900,0.049398
15,0.565546,80.5960,0.954129,66.8300,0.049309
16,0.557629,81.0360,0.783565,74.7700,0.049215
17,0.551331,81.1120,1.092534,66.0900,0.049114
18,0.545304,81.4160,0.824666,71.7900,0.049007
19,0.541555,81.4320,0.875574,72.1600,0.048895
20,0.532835,81.8180,0.719421,75.7600,0.048776
21,0.519672,82.2100,1.004942,69.9100,0.048652
22,0.521099,82.1080,1.236209,63.6500,0.048522
23,0.516837,82.3720,0.857088,73.5600,0.048386
24,0.507008,82.7600,0.694362,76.3200,0.048244
25,0.507278,82.8760,0.686584,77.0700,0.048097
26,0.503390,82.8220,0.771289,76.3600,0.047944
27,0.504885,82.6200,0.799590,74.0400,0.047785
28,0.495029,83.0540,0.744672,75.3300,0.047621
29,0.493600,83.2460,0.793530,74.5600,0.047451
30,0.490137,83.4340,0.828428,72.4200,0.047275
31,0.496412,83.1640,0.846218,74.1500,0.047094
32,0.482637,83.6500,1.540491,57.8700,0.046908
33,0.485584,83.4740,0.736844,75.5300,0.046716
34,0.482851,83.4080,0.917601,71.0200,0.046519
35,0.482846,83.6080,0.712533,76.2300,0.046316
36,0.476365,83.6760,0.709966,76.4200,0.046108
37,0.470852,84.1040,0.801312,74.3400,0.045895
38,0.476496,83.7840,0.766856,75.4100,0.045677
39,0.464116,84.1320,0.782097,73.8400,0.045454
40,0.472383,84.0940,0.631739,78.2600,0.045225
41,0.464343,84.1940,0.760497,76.3200,0.044992
42,0.466036,84.1420,0.875798,70.7500,0.044754
43,0.467762,84.1780,1.108690,65.3500,0.044511
44,0.464734,84.2360,0.887453,71.7200,0.044263
45,0.455237,84.6700,0.617792,79.3900,0.044010
46,0.449655,84.7860,0.810420,72.8500,0.043753
47,0.454702,84.5800,0.827101,73.9800,0.043491
48,0.452903,84.4640,0.767431,75.5200,0.043224
49,0.450981,84.5240,0.850720,73.1900,0.042953
50,0.449720,84.6880,1.252962,67.3200,0.042678
51,0.447478,85.0480,0.938344,71.2900,0.042398
52,0.444272,84.9700,0.607050,80.0000,0.042114
53,0.448198,84.7240,0.743267,76.2800,0.041825
54,0.446850,84.7800,0.838609,73.0300,0.041533
55,0.442048,85.0560,0.970481,70.8900,0.041236
56,0.439529,84.9620,0.808861,73.4700,0.040936
57,0.446622,84.8180,0.668343,77.8000,0.040631
58,0.439803,84.9860,0.822371,72.4500,0.040323
59,0.434079,85.2640,0.872549,72.6300,0.040011
60,0.434215,85.1820,0.764343,76.4400,0.039695
61,0.427068,85.5160,0.670725,78.5800,0.039375
62,0.434167,85.2380,0.919877,72.5900,0.039052
63,0.425949,85.6500,0.654412,78.7600,0.038726
64,0.422663,85.7000,0.704389,76.2600,0.038396
65,0.425196,85.6600,0.808508,74.4000,0.038062
66,0.423681,85.4740,0.732923,77.3600,0.037726
67,0.421137,85.6400,0.694521,78.0800,0.037386
68,0.417095,85.9140,0.580331,80.9500,0.037044
69,0.421099,85.7720,0.634628,79.2600,0.036698
70,0.412217,86.0600,0.762916,75.3600,0.036350
71,0.419625,85.8340,0.961631,72.5300,0.035998
72,0.416685,85.6680,0.701663,76.7600,0.035644
73,0.412097,86.0440,0.693732,77.5900,0.035288
74,0.411775,85.9860,0.740510,75.9100,0.034929
75,0.413048,85.9880,0.822746,74.0200,0.034567
76,0.404875,86.2140,0.938727,72.6100,0.034203
77,0.405088,86.3620,0.877598,71.9900,0.033837
78,0.405234,86.2080,0.537999,81.9300,0.033468
79,0.401452,86.2000,0.566626,80.9100,0.033098
80,0.395229,86.6400,0.626436,80.6000,0.032725
81,0.398275,86.4220,1.032166,68.1800,0.032351
82,0.394482,86.5400,0.550140,81.5000,0.031975
83,0.396851,86.5020,1.003861,71.6900,0.031597
84,0.389030,86.9140,0.787753,76.3300,0.031217
85,0.387164,86.7880,0.591221,80.1900,0.030836
86,0.391279,86.7420,0.729985,76.7800,0.030454
87,0.395194,86.5860,0.670280,79.0600,0.030070
88,0.386534,87.0240,0.591787,80.4600,0.029685
89,0.387965,86.6820,0.661306,77.8000,0.029298
90,0.384808,87.0040,0.605870,79.3800,0.028911
91,0.381232,87.0560,0.739173,76.7800,0.028523
92,0.378825,87.1940,0.557335,81.2800,0.028133
93,0.376205,87.1600,0.804981,76.3000,0.027743
94,0.366421,87.6860,0.966416,72.7000,0.027353
95,0.366769,87.5000,1.002589,70.4000,0.026961
96,0.366159,87.6420,1.086177,71.4300,0.026570
97,0.370217,87.5060,0.840053,74.4500,0.026178
98,0.367003,87.4960,0.651863,78.4800,0.025785
99,0.364150,87.7660,0.517020,82.9800,0.025393
100,0.363575,87.6560,0.700438,78.7900,0.025000
101,0.355370,88.0200,0.598651,80.3200,0.024607
102,0.355119,87.9360,0.579597,81.1500,0.024215
103,0.354291,87.9580,0.511186,83.2100,0.023822
104,0.357429,87.8520,0.786164,77.1100,0.023430
105,0.352412,88.1920,0.604759,80.3500,0.023039
106,0.344156,88.3780,0.628450,79.7200,0.022647
107,0.347210,88.2640,0.620231,80.0600,0.022257
108,0.341528,88.3300,0.568758,82.1700,0.021867
109,0.342753,88.2900,0.639900,79.4200,0.021477
110,0.340047,88.1860,0.582558,81.0700,0.021089
111,0.332701,88.7380,0.761523,77.2500,0.020702
112,0.339386,88.4000,0.621843,80.2200,0.020315
113,0.327784,88.9620,0.700222,78.9200,0.019930
114,0.327772,88.9020,0.703798,78.4800,0.019546
115,0.332079,88.8080,0.693099,77.9800,0.019164
116,0.325166,89.0680,0.619255,80.5300,0.018783
117,0.324054,88.8340,0.503735,83.2900,0.018403
118,0.320732,89.2200,0.544875,82.5400,0.018025
119,0.316487,89.2780,0.600549,81.3800,0.017649
120,0.317721,89.2080,0.623097,80.1500,0.017275
121,0.313201,89.2780,0.696695,78.2400,0.016902
122,0.311176,89.5360,0.548184,82.0300,0.016532
123,0.308530,89.6140,0.649093,78.5900,0.016163
124,0.303981,89.7240,0.903539,74.6800,0.015797
125,0.305006,89.5880,0.573800,81.1900,0.015433
126,0.300196,89.9060,0.624405,79.5800,0.015071
127,0.295391,90.0040,0.566401,82.3300,0.014712
128,0.292953,90.2820,0.661246,79.1400,0.014356
129,0.294663,90.1120,0.732393,77.9400,0.014002
130,0.290897,90.2160,0.509998,84.1000,0.013650
131,0.284749,90.3600,0.550977,82.2400,0.013302
132,0.282720,90.4220,0.572303,81.7800,0.012956
133,0.277501,90.7400,0.477998,84.5700,0.012614
134,0.279853,90.5380,0.456870,85.1900,0.012274
135,0.273670,90.7100,0.595752,81.5100,0.011938
136,0.270870,90.7560,0.504269,83.6000,0.011604
137,0.264360,91.1480,0.569724,81.8600,0.011274
138,0.267425,91.0880,0.572068,81.5900,0.010948
139,0.262008,91.1500,0.722158,77.5700,0.010625
140,0.261117,91.1620,0.499872,84.3700,0.010305
141,0.255032,91.3340,0.508424,83.7700,0.009989
142,0.251650,91.5260,0.445518,85.5200,0.009677
143,0.246085,91.7380,0.451001,85.4900,0.009369
144,0.244423,91.7040,0.463301,85.5300,0.009064
145,0.240272,91.9400,0.503503,83.5600,0.008764
146,0.240199,91.9680,0.513613,84.1500,0.008467
147,0.238377,92.0100,0.473619,85.0300,0.008175
148,0.230513,92.4220,0.438493,85.7700,0.007886
149,0.230469,92.3460,0.473051,85.3600,0.007602
150,0.226119,92.4880,0.496913,84.3200,0.007322
151,0.222476,92.5320,0.476125,85.3300,0.007047
152,0.219549,92.6720,0.451912,85.6300,0.006776
153,0.215129,92.9240,0.503799,84.1800,0.006509
154,0.212125,92.9880,0.505780,84.2500,0.006247
155,0.207330,93.0900,0.448724,85.3700,0.005990
156,0.208793,93.0600,0.439268,85.6900,0.005737
157,0.201128,93.4240,0.474476,84.9500,0.005489
158,0.202134,93.4720,0.452421,85.9600,0.005246
159,0.195043,93.5920,0.466832,85.5300,0.005008
160,0.192321,93.6140,0.441579,86.3400,0.004775
161,0.186826,93.9000,0.506832,84.4900,0.004546
162,0.187167,93.8920,0.465436,85.6800,0.004323
163,0.181323,94.0840,0.437443,86.0900,0.004105
164,0.176370,94.3140,0.453392,86.1100,0.003892
165,0.173866,94.4420,0.441082,86.1500,0.003684
166,0.172886,94.3540,0.464850,85.6100,0.003481
167,0.166681,94.6680,0.434494,86.4700,0.003284
168,0.162847,94.9180,0.426025,86.0400,0.003092
169,0.159932,94.8560,0.434066,86.2100,0.002906
170,0.157017,95.0320,0.428550,86.4000,0.002725
171,0.154825,95.1060,0.422700,86.5200,0.002549
172,0.151665,95.3120,0.419367,86.7700,0.002379
173,0.147403,95.2920,0.437790,86.6000,0.002215
174,0.145413,95.4460,0.404383,87.2300,0.002056
175,0.140596,95.6980,0.427650,86.8600,0.001903
176,0.141955,95.5180,0.403965,87.4700,0.001756
177,0.137759,95.8060,0.423573,87.1600,0.001614
178,0.133727,95.9640,0.395376,87.6500,0.001478
179,0.133195,96.0140,0.420103,86.8900,0.001348
180,0.129625,96.0560,0.387819,87.8000,0.001224
181,0.126315,96.2620,0.400211,87.5900,0.001105
182,0.124885,96.3280,0.404581,87.3100,0.000993
183,0.121252,96.4680,0.402482,87.5100,0.000886
184,0.119851,96.6240,0.407009,87.5700,0.000785
185,0.119990,96.4160,0.398428,87.6600,0.000691
186,0.118014,96.5460,0.392838,87.6100,0.000602
187,0.116439,96.6720,0.395104,87.6300,0.000519
188,0.114248,96.7580,0.394023,87.7000,0.000443
189,0.111686,96.9180,0.392252,88.0000,0.000372
190,0.111082,96.8600,0.391634,87.8200,0.000308
191,0.109377,97.0520,0.392132,87.8500,0.000249
192,0.110006,96.8220,0.395912,87.8700,0.000197
193,0.108399,96.9760,0.392155,88.0900,0.000151
194,0.108695,96.9320,0.391965,87.8500,0.000111
195,0.108666,97.0600,0.391101,87.8900,0.000077
196,0.106630,97.1020,0.392767,87.9700,0.000049
197,0.107248,97.0960,0.390368,87.9100,0.000028
198,0.106220,97.0900,0.390989,87.9900,0.000012
199,0.107019,97.0540,0.390862,88.0300,0.000003
200,0.107112,97.1180,0.392887,87.9400,0.000000
