epoch,train_loss,train_acc,val_loss,val_acc,lr
78,0.625097,78.6160,0.718249,75.8000,0.066937
79,0.615572,79.0100,0.745512,75.0800,0.066196
80,0.610551,79.2460,0.973648,68.3700,0.065451
81,0.611765,79.3520,0.888781,71.9600,0.064702
82,0.612937,79.0920,1.019586,67.3000,0.063950
83,0.608897,79.0700,1.984846,51.5300,0.063194
84,0.603903,79.3320,0.735640,74.4900,0.062434
85,0.603186,79.4820,0.929543,70.0600,0.061672
86,0.608395,79.2060,1.216077,64.1000,0.060907
87,0.597187,79.6580,1.471489,59.4100,0.060139
88,0.598719,79.6900,0.726368,75.6800,0.059369
89,0.595207,79.6640,0.700880,76.7600,0.058596
90,0.588970,80.0320,0.993587,68.9300,0.057822
91,0.591174,79.7860,1.058618,65.6100,0.057045
92,0.589838,79.9380,1.051474,69.4700,0.056267
93,0.586829,79.9620,0.919696,70.4300,0.055487
94,0.577220,80.4060,0.819081,71.9400,0.054705
95,0.576752,80.2520,0.860392,72.5200,0.053923
96,0.578035,80.0780,0.879137,71.4000,0.053140
97,0.577454,80.2260,0.783110,74.9300,0.052355
98,0.567468,80.5840,0.858948,70.3400,0.051571
99,0.568775,80.5040,0.866946,72.1500,0.050785
100,0.570668,80.6600,0.770322,74.7300,0.050000
101,0.563981,80.7480,0.805925,73.0500,0.049215
102,0.561288,80.7620,0.641585,78.0300,0.048429
103,0.554931,81.2560,1.067663,66.5100,0.047645
104,0.556625,81.0900,0.855276,71.2000,0.046860
105,0.553367,81.1620,1.237254,64.1200,0.046077
106,0.556024,81.0840,0.989703,71.3400,0.045295
107,0.551912,81.2800,0.645935,78.9600,0.044513
108,0.547666,81.2840,0.774947,74.9300,0.043733
109,0.543666,81.5280,0.910486,71.3000,0.042955
110,0.538522,81.6660,0.766734,74.1100,0.042178
111,0.529663,82.0860,0.870170,71.7400,0.041404
112,0.537273,81.6380,0.735202,75.4100,0.040631
113,0.528950,82.0560,0.719027,76.4400,0.039861
114,0.523785,82.0620,0.963186,69.0200,0.039093
115,0.526336,82.0840,0.842145,74.3600,0.038328
116,0.521560,82.3260,0.732111,76.5900,0.037566
117,0.516267,82.4320,0.860713,73.8400,0.036806
118,0.515443,82.4880,0.694918,76.0500,0.036050
119,0.514378,82.4140,0.787638,73.7600,0.035298
120,0.505515,82.7640,0.856959,73.0800,0.034549
121,0.508945,82.5420,0.735495,75.5600,0.033804
122,0.502725,82.9840,0.738143,76.0900,0.033063
123,0.497044,82.9960,0.745460,76.4700,0.032326
124,0.500469,83.0260,0.823033,73.2700,0.031594
125,0.491000,83.2660,0.802153,72.4900,0.030866
126,0.488431,83.3700,0.841121,74.2300,0.030143
127,0.482215,83.7680,0.611513,78.8600,0.029424
128,0.480311,83.5520,0.802651,74.0300,0.028711
129,0.478255,83.7800,0.691007,77.6000,0.028003
130,0.476638,83.9420,0.622381,79.4500,0.027300
131,0.471699,83.8960,0.574785,80.6500,0.026604
132,0.467452,84.1900,0.708773,76.1100,0.025912
133,0.462439,84.3280,0.609320,79.5800,0.025227
134,0.459316,84.4480,0.838334,72.7300,0.024548
135,0.458528,84.5760,0.673666,77.7100,0.023875
136,0.450463,84.6920,0.587173,79.4900,0.023209
137,0.448869,84.7540,0.660755,77.3600,0.022549
138,0.441028,85.0180,0.738041,75.4400,0.021896
139,0.441685,84.9500,0.592977,79.2400,0.021250
140,0.432947,85.2480,0.732342,76.3400,0.020611
141,0.432160,85.2320,0.685924,76.8700,0.019979
142,0.428469,85.3800,0.592955,80.7100,0.019355
143,0.425128,85.4700,0.851083,74.0900,0.018738
144,0.417848,85.9740,0.588134,79.8900,0.018129
145,0.419781,85.9200,0.618293,79.7100,0.017528
146,0.414428,85.9220,0.767475,75.0900,0.016934
147,0.406663,85.9960,0.569751,80.4400,0.016349
148,0.402013,86.4500,0.765871,73.7900,0.015773
149,0.399290,86.3980,0.615089,79.7900,0.015204
150,0.397289,86.5820,0.546812,81.4700,0.014645
151,0.389718,86.7460,0.543481,81.3100,0.014094
152,0.384324,86.9320,0.588496,80.5600,0.013552
153,0.383640,87.0440,0.513119,83.0600,0.013018
154,0.377203,87.0880,0.641742,80.1100,0.012494
155,0.372326,87.4600,0.601975,80.5200,0.011980
156,0.363927,87.6960,0.643071,79.4800,0.011474
157,0.362243,87.7100,0.490936,82.9700,0.010978
158,0.358883,87.9040,0.567903,80.9600,0.010492
159,0.348678,88.0500,0.484369,83.6500,0.010016
160,0.348926,88.2120,0.541925,82.0000,0.009549
161,0.342335,88.5580,0.621250,80.1800,0.009093
162,0.338669,88.5240,0.560088,81.9400,0.008646
163,0.331950,88.8840,0.504976,83.1400,0.008210
164,0.323848,89.1540,0.508932,83.5400,0.007784
165,0.321886,89.1980,0.477637,84.1900,0.007368
166,0.316342,89.2960,0.768466,77.4800,0.006963
167,0.311347,89.4820,0.496124,83.2300,0.006568
168,0.304324,89.8080,0.435644,85.5100,0.006185
169,0.299389,89.8620,0.487976,84.5300,0.005812
170,0.291604,90.2960,0.634865,80.2400,0.005450
171,0.291526,90.2440,0.472782,84.2800,0.005099
172,0.281303,90.6200,0.458088,84.8100,0.004759
173,0.276166,90.7260,0.498356,84.0400,0.004430
174,0.270045,91.0980,0.410784,86.1200,0.004112
175,0.267167,91.0640,0.509955,83.6000,0.003806
176,0.257006,91.5040,0.480618,84.4900,0.003511
177,0.251869,91.6000,0.429306,86.1200,0.003228
178,0.243825,91.9480,0.497391,84.0600,0.002956
179,0.241428,92.0140,0.461295,85.0500,0.002696
180,0.234397,92.2740,0.444332,85.8500,0.002447
181,0.231453,92.3540,0.434727,85.9400,0.002210
182,0.220359,92.8300,0.421013,86.2500,0.001985
183,0.220368,92.8300,0.431876,86.0200,0.001772
184,0.212748,93.1860,0.396810,86.6000,0.001571
185,0.208358,93.2820,0.410579,86.6000,0.001382
186,0.202310,93.5660,0.386979,87.2000,0.001204
187,0.200987,93.4780,0.378651,87.6000,0.001039
188,0.196544,93.7540,0.375928,87.7000,0.000886
189,0.189484,93.9840,0.369269,87.7200,0.000745
190,0.187588,94.1220,0.375024,87.6500,0.000616
191,0.183314,94.2340,0.374377,87.8200,0.000499
192,0.179083,94.2660,0.369249,87.7300,0.000394
193,0.176165,94.5000,0.370716,87.8400,0.000302
194,0.175063,94.6580,0.366156,87.8200,0.000222
195,0.175757,94.6540,0.366819,87.7800,0.000154
196,0.174500,94.6260,0.365080,88.0200,0.000099
197,0.170365,94.7460,0.365757,88.0200,0.000056
198,0.166266,94.9120,0.363284,88.1400,0.000025
199,0.168840,94.8760,0.359598,88.1100,0.000006
200,0.168971,94.8360,0.363219,87.9900,0.000000
