epoch,train_loss,train_acc,val_loss,val_acc,lr
102,0.253839,91.4240,0.534712,83.2800,0.004843
103,0.252219,91.4300,0.571623,82.7200,0.004764
104,0.249633,91.6540,0.660426,79.3000,0.004686
105,0.246378,91.7560,0.617649,81.0700,0.004608
106,0.244960,91.6860,0.517206,83.0900,0.004529
107,0.241127,91.8860,0.538939,83.4600,0.004451
108,0.238009,91.9920,0.534497,83.7700,0.004373
109,0.243740,91.7460,0.566224,82.8100,0.004295
110,0.236907,91.9760,0.686038,79.7200,0.004218
111,0.232797,92.2120,0.557833,82.5400,0.004140
112,0.233747,92.0700,0.653642,80.9300,0.004063
113,0.229186,92.2100,0.491549,84.5400,0.003986
114,0.227932,92.3940,0.475729,85.0200,0.003909
115,0.228967,92.3320,0.475693,85.0200,0.003833
116,0.227699,92.4260,0.502406,84.4400,0.003757
117,0.217958,92.8120,0.512535,84.1000,0.003681
118,0.222583,92.3920,0.545071,83.9300,0.003605
119,0.217927,92.6980,0.507226,84.3600,0.003530
120,0.216334,92.7940,0.533401,83.2900,0.003455
121,0.216943,92.6800,0.575848,81.7900,0.003380
122,0.212190,92.9080,0.510555,84.4300,0.003306
123,0.207419,93.0360,0.555022,82.9500,0.003233
124,0.204444,93.2660,0.559831,83.1600,0.003159
125,0.204885,93.0760,0.511069,84.2100,0.003087
126,0.201854,93.3300,0.598898,82.3900,0.003014
127,0.199664,93.3760,0.490613,84.9900,0.002942
128,0.200130,93.3080,0.536969,83.8700,0.002871
129,0.199075,93.3520,0.568229,82.3800,0.002800
130,0.196548,93.5140,0.578519,83.1300,0.002730
131,0.195108,93.4880,0.535671,83.3800,0.002660
132,0.192130,93.6920,0.621725,81.5700,0.002591
133,0.188484,93.8460,0.482873,84.5300,0.002523
134,0.187821,93.8140,0.485447,84.9000,0.002455
135,0.184239,94.0000,0.576424,83.3500,0.002388
136,0.180956,94.0660,0.481179,85.2200,0.002321
137,0.178800,94.1860,0.491596,85.1600,0.002255
138,0.178276,94.2020,0.483581,85.3600,0.002190
139,0.175059,94.3780,0.510119,84.6900,0.002125
140,0.174736,94.3340,0.473103,85.5300,0.002061
141,0.170467,94.4920,0.479030,85.3500,0.001998
142,0.170881,94.4900,0.505332,85.0400,0.001935
143,0.167221,94.5500,0.462358,86.0800,0.001874
144,0.164851,94.7120,0.467757,85.7200,0.001813
145,0.165620,94.5400,0.476756,85.4200,0.001753
146,0.162596,94.7960,0.520773,85.0100,0.001693
147,0.161183,94.8440,0.486523,85.2300,0.001635
148,0.157934,95.0580,0.495297,85.1100,0.001577
149,0.157624,95.0420,0.493904,85.2400,0.001520
150,0.154723,95.0280,0.479584,85.4700,0.001464
151,0.152256,95.2180,0.488967,85.4900,0.001409
152,0.151692,95.1800,0.455865,86.1500,0.001355
153,0.149660,95.3460,0.474951,85.3700,0.001302
154,0.145659,95.5460,0.473046,86.2500,0.001249
155,0.143536,95.6540,0.478858,85.6200,0.001198
156,0.142832,95.7220,0.471937,85.9200,0.001147
157,0.140588,95.7040,0.462397,86.2200,0.001098
158,0.144177,95.4980,0.473205,85.8600,0.001049
159,0.139654,95.6520,0.456839,86.2400,0.001002
160,0.138630,95.7000,0.462698,85.9600,0.000955
161,0.134730,95.8620,0.477274,85.6400,0.000909
162,0.133494,95.9340,0.487821,85.6500,0.000865
163,0.131633,96.0360,0.461140,85.9500,0.000821
164,0.129205,96.1400,0.474981,86.2000,0.000778
165,0.127438,96.1820,0.476508,85.7300,0.000737
166,0.129922,96.1180,0.455920,86.2000,0.000696
167,0.124886,96.2720,0.467293,86.1200,0.000657
168,0.127102,96.1440,0.462700,86.2500,0.000618
169,0.123596,96.3220,0.467534,86.0500,0.000581
170,0.123046,96.4460,0.447192,86.8300,0.000545
171,0.121374,96.4720,0.453855,86.4200,0.000510
172,0.121179,96.4380,0.448082,86.9500,0.000476
173,0.118478,96.5780,0.456167,86.4100,0.000443
174,0.117711,96.5780,0.450007,86.7500,0.000411
175,0.118392,96.4600,0.452848,86.7400,0.000381
176,0.116794,96.6280,0.448531,86.8700,0.000351
177,0.114099,96.7180,0.449218,86.8500,0.000323
178,0.113884,96.7540,0.449765,86.7100,0.000296
179,0.115084,96.6640,0.450096,86.6700,0.000270
180,0.112231,96.9200,0.445584,86.7400,0.000245
181,0.112490,96.8360,0.454657,86.7800,0.000221
182,0.111626,96.7400,0.450297,86.6900,0.000199
183,0.111630,96.8140,0.449616,86.8300,0.000177
184,0.109353,96.9420,0.448098,86.8600,0.000157
185,0.111899,96.9240,0.447420,86.8600,0.000138
186,0.111894,96.8960,0.449070,86.7700,0.000120
187,0.108848,96.9420,0.449475,86.8600,0.000104
188,0.106963,97.1320,0.450007,86.8300,0.000089
189,0.106962,97.0340,0.446689,86.9300,0.000074
190,0.106660,97.0060,0.450580,86.6000,0.000062
191,0.106038,97.0780,0.450183,86.7900,0.000050
192,0.107350,97.0600,0.448392,86.8500,0.000039
193,0.106747,97.1000,0.449913,86.7500,0.000030
194,0.105837,97.2000,0.446867,86.8100,0.000022
195,0.107312,97.0740,0.446507,86.7900,0.000015
196,0.107606,97.0520,0.448076,86.8400,0.000010
197,0.105981,97.0860,0.445368,86.8900,0.000006
198,0.104561,97.2300,0.447665,86.6700,0.000002
199,0.104490,97.2240,0.445080,86.8900,0.000001
200,0.106634,97.0660,0.447907,86.8100,0.000000
