epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.561576,42.3880,1.971860,39.3800,0.099989
2,1.136728,59.1360,1.201417,57.4800,0.099956
3,0.961882,66.0740,1.127284,62.0800,0.099901
4,0.871225,69.5440,1.363946,56.5700,0.099825
5,0.807115,71.9700,1.108846,64.5800,0.099726
6,0.762904,73.4380,1.452438,58.6400,0.099606
7,0.738067,74.4420,0.881318,70.8000,0.099464
8,0.715741,75.3260,1.541342,54.4500,0.099300
9,0.690276,76.2260,0.868953,70.3000,0.099114
10,0.673402,76.9600,0.883038,70.6500,0.098907
11,0.664671,77.1040,1.195394,62.0800,0.098679
12,0.649121,77.8540,1.148294,61.9100,0.098429
13,0.650404,77.5840,1.101058,63.5200,0.098158
14,0.629463,78.5460,0.810536,73.8900,0.097866
15,0.629096,78.3640,1.315612,55.5400,0.097553
16,0.618402,78.9360,0.955539,68.6000,0.097219
17,0.620114,78.8600,0.904921,69.7100,0.096864
18,0.614186,78.9840,0.845895,72.4600,0.096489
19,0.609207,79.1600,0.974544,68.8300,0.096093
20,0.599079,79.4100,0.929564,69.6400,0.095677
21,0.590386,79.8460,1.098450,68.8400,0.095241
22,0.597460,79.6340,0.803025,72.5100,0.094786
23,0.590559,79.7800,0.773206,74.6500,0.094310
24,0.584520,80.1000,0.719936,75.1800,0.093815
25,0.591365,79.7840,0.984296,69.0200,0.093301
26,0.577960,80.2300,0.790634,73.8300,0.092768
27,0.582496,80.1520,0.765372,74.7900,0.092216
28,0.577741,80.4060,1.306432,64.2300,0.091646
29,0.574951,80.3700,0.997533,69.2200,0.091057
30,0.571636,80.5440,0.934168,70.3200,0.090451
31,0.569647,80.4880,1.064078,67.9200,0.089826
32,0.564334,80.7660,1.233494,62.9000,0.089185
33,0.563998,80.8140,0.710743,76.3700,0.088526
34,0.555800,80.8860,1.375439,62.4400,0.087850
35,0.558866,80.9000,0.864498,72.5800,0.087157
36,0.560177,80.8800,0.900980,68.9500,0.086448
37,0.555696,81.2900,0.794194,72.1700,0.085724
38,0.555341,81.3000,0.937866,71.1600,0.084983
39,0.546189,81.5140,0.872603,71.6000,0.084227
40,0.549132,81.4180,0.642164,77.8600,0.083457
41,0.548927,81.2300,1.041722,67.8800,0.082671
42,0.539511,81.5740,0.904871,70.5800,0.081871
43,0.540232,81.6140,1.187054,65.2300,0.081057
44,0.538915,81.7840,1.014533,68.9500,0.080230
45,0.531352,82.0000,0.894421,71.0900,0.079389
46,0.534633,81.9780,1.182326,65.5700,0.078536
47,0.527694,81.9940,1.243540,62.4900,0.077670
48,0.529747,81.8780,0.856606,71.9000,0.076791
49,0.524589,82.0580,0.992088,68.0500,0.075901
50,0.523618,82.1480,0.885206,72.9100,0.075000
51,0.517066,82.3860,0.881460,71.4500,0.074088
52,0.519710,82.3080,0.835253,73.0700,0.073165
53,0.517163,82.3420,0.754712,74.7500,0.072232
54,0.515799,82.4680,1.039760,67.9600,0.071289
55,0.515983,82.3720,0.864832,71.8400,0.070337
56,0.506812,82.8220,0.865912,70.5600,0.069376
57,0.512687,82.4020,0.793051,73.6700,0.068406
58,0.507720,82.5960,0.760098,75.0500,0.067429
59,0.498261,83.0800,1.170761,63.5900,0.066443
60,0.500422,82.9340,0.870480,72.2700,0.065451
61,0.494362,83.2580,0.709819,76.5100,0.064452
62,0.496853,82.9720,1.055180,67.6800,0.063446
63,0.486267,83.4360,0.720384,76.4100,0.062434
64,0.484879,83.5900,0.713532,75.3800,0.061418
65,0.481338,83.7720,1.132438,67.4200,0.060396
66,0.480680,83.6620,0.726243,76.4100,0.059369
67,0.475396,83.9200,0.709339,77.1900,0.058338
68,0.474711,83.7720,0.707339,76.8000,0.057304
69,0.477670,83.7020,0.788043,74.5200,0.056267
70,0.464118,84.1260,0.768193,74.4000,0.055226
71,0.467348,84.1760,1.412444,64.5300,0.054184
72,0.467027,83.9840,0.686567,76.8100,0.053140
73,0.461357,84.3460,0.921739,70.3100,0.052094
74,0.456506,84.4340,0.644050,78.2500,0.051047
75,0.455795,84.5940,0.718724,76.0600,0.050000
76,0.451050,84.6740,1.063510,69.5000,0.048953
77,0.449078,84.8100,0.678707,78.0200,0.047906
78,0.445829,84.8500,0.668937,78.6100,0.046860
79,0.440848,84.9140,0.736495,76.1300,0.045816
80,0.436561,85.2540,0.637293,79.0900,0.044774
81,0.437351,85.1940,0.982599,72.8100,0.043733
82,0.429935,85.4300,0.636539,79.0000,0.042696
83,0.427282,85.4220,0.827266,73.5200,0.041662
84,0.420054,85.7180,0.685829,77.3400,0.040631
85,0.423444,85.7180,0.703818,75.8000,0.039604
86,0.420413,85.7160,0.825193,73.8900,0.038582
87,0.416544,85.9120,0.677230,77.9200,0.037566
88,0.406562,86.3300,0.593093,80.1600,0.036554
89,0.407729,86.0240,0.680890,78.1400,0.035548
90,0.405776,86.2060,0.851426,72.7200,0.034549
91,0.397846,86.4140,0.691188,79.0500,0.033557
92,0.396060,86.5480,0.564470,81.0000,0.032571
93,0.391036,86.5780,0.710640,76.9600,0.031594
94,0.384085,87.0740,0.813269,75.0000,0.030624
95,0.379815,87.2100,0.904306,71.4000,0.029663
96,0.378102,87.1880,1.069709,70.7400,0.028711
97,0.374666,87.3780,0.637806,79.4000,0.027768
98,0.371923,87.4020,0.615433,79.4700,0.026835
99,0.363866,87.6660,0.611850,80.0000,0.025912
100,0.361916,87.7660,0.803251,75.2600,0.025000
101,0.356055,87.7200,0.691990,78.3100,0.024099
102,0.353465,88.1300,0.654237,79.2000,0.023209
103,0.350422,88.2560,0.560087,81.7500,0.022330
104,0.342602,88.4200,0.541718,82.1600,0.021464
105,0.342225,88.5580,0.659729,79.3300,0.020611
106,0.333968,88.8020,0.641652,79.2500,0.019770
107,0.329133,88.8520,0.635742,79.7600,0.018943
108,0.322972,89.0240,0.622726,80.1600,0.018129
109,0.321610,89.1060,0.658277,78.7100,0.017329
110,0.313997,89.3600,0.564118,82.0000,0.016543
111,0.305815,89.6560,0.582038,81.4600,0.015773
112,0.306660,89.5620,0.681994,79.1500,0.015017
113,0.296311,90.0460,0.773689,77.4800,0.014276
114,0.292103,90.1560,0.525067,82.8700,0.013552
115,0.286137,90.4900,0.521073,83.0200,0.012843
116,0.280789,90.6340,0.467294,84.5300,0.012150
117,0.272645,90.9940,0.558921,81.9900,0.011474
118,0.272033,90.8520,0.505429,83.9000,0.010815
119,0.267075,91.0080,0.470738,84.6900,0.010174
120,0.261730,91.2360,0.484764,84.5900,0.009549
121,0.251500,91.5220,0.617333,80.5600,0.008943
122,0.247689,91.7940,0.602362,80.8700,0.008354
123,0.241013,92.0320,0.473840,84.1500,0.007784
124,0.232808,92.3500,0.508198,83.6900,0.007232
125,0.229414,92.3760,0.424099,86.1000,0.006699
126,0.223587,92.5880,0.458372,85.1300,0.006185
127,0.217561,92.9220,0.441684,85.9700,0.005690
128,0.211030,93.0860,0.483930,84.6900,0.005214
129,0.208465,92.9940,0.428574,86.1900,0.004759
130,0.201751,93.3380,0.451074,85.8800,0.004323
131,0.193145,93.7240,0.447232,85.1300,0.003907
132,0.190680,93.8080,0.438387,86.0200,0.003511
133,0.183394,94.2520,0.394335,87.4200,0.003136
134,0.181893,94.1640,0.394607,87.3800,0.002781
135,0.173313,94.4160,0.410884,86.9500,0.002447
136,0.167479,94.6500,0.402953,87.0400,0.002134
137,0.163413,94.7920,0.413196,86.7700,0.001842
138,0.161306,95.0720,0.398822,87.1700,0.001571
139,0.155340,95.2660,0.382078,87.6000,0.001321
140,0.153931,95.2600,0.390817,87.3900,0.001093
141,0.148111,95.4900,0.379882,87.9600,0.000886
142,0.147451,95.4760,0.378562,87.7100,0.000700
143,0.144148,95.6720,0.377675,87.8400,0.000536
144,0.141446,95.8140,0.377755,88.1600,0.000394
145,0.141471,95.8840,0.375183,88.1200,0.000274
146,0.140338,95.7980,0.376658,88.0200,0.000175
147,0.138534,95.9260,0.375358,88.1900,0.000099
148,0.135425,96.0360,0.374173,88.1400,0.000044
149,0.137213,95.9080,0.375632,88.1500,0.000011
150,0.134895,96.0680,0.374970,88.1500,0.000000
