epoch,train_loss,train_acc,val_loss,val_acc,lr
114,1.683433,37.3500,2.033772,26.9200,0.039093
115,1.692896,36.9740,1.737225,36.1000,0.038328
116,1.691780,36.9260,1.680562,36.6000,0.037566
117,1.684408,37.6140,1.729934,35.0800,0.036806
118,1.683959,37.3060,1.992743,29.8400,0.036050
119,1.687775,37.3620,1.698542,36.5100,0.035298
120,1.674628,37.8020,1.991280,28.4500,0.034549
121,1.673320,37.8660,1.960212,32.1800,0.033804
122,1.672309,38.1260,1.810536,31.6200,0.033063
123,1.673719,38.1120,2.362758,24.5000,0.032326
124,1.667186,38.2700,1.744200,35.4500,0.031594
125,1.666525,38.5300,1.765309,34.2000,0.030866
126,1.662576,38.8320,2.520862,24.6000,0.030143
127,1.657415,39.1920,1.760479,34.1500,0.029424
128,1.658601,39.1820,2.178032,25.2700,0.028711
129,1.650816,39.2100,2.144259,25.6400,0.028003
130,1.644934,39.3260,2.432664,26.9100,0.027300
131,1.637958,39.8560,2.168715,26.2600,0.026604
132,1.623920,41.0480,1.733660,37.0300,0.025912
133,1.612601,41.3100,2.059630,30.3400,0.025227
134,1.605578,41.8180,1.988783,30.2200,0.024548
135,1.602447,41.8740,1.705727,37.5700,0.023875
136,1.594549,42.2960,2.164192,33.3200,0.023209
137,1.595585,42.0180,1.851270,34.1900,0.022549
138,1.587622,42.6080,1.723611,36.7800,0.021896
139,1.585550,42.6480,1.813558,34.0300,0.021250
140,1.582250,42.9480,1.653305,40.0400,0.020611
141,1.578149,42.9600,2.036609,29.6400,0.019979
142,1.579259,42.9820,1.627504,41.3900,0.019355
143,1.575859,42.9320,1.689069,39.9300,0.018738
144,1.567666,43.4680,1.656442,40.3100,0.018129
145,1.565560,43.5760,1.521757,45.1700,0.017528
146,1.562572,43.5720,1.889166,31.3200,0.016934
147,1.559406,43.8760,1.593693,42.0400,0.016349
148,1.558093,43.7240,1.620165,40.4500,0.015773
149,1.556895,43.9360,1.722964,39.0900,0.015204
150,1.550694,44.1060,2.132131,27.5700,0.014645
151,1.543945,44.7780,2.248276,30.5300,0.014094
152,1.545118,44.7400,1.580706,43.2400,0.013552
153,1.541259,44.3900,1.572167,43.2700,0.013018
154,1.535551,45.0120,1.602229,42.0900,0.012494
155,1.530377,44.8600,2.052872,28.6100,0.011980
156,1.532351,44.8580,1.666061,38.5600,0.011474
157,1.526604,45.2860,1.604388,43.1600,0.010978
158,1.518138,45.5140,1.724972,37.5000,0.010492
159,1.511399,45.9640,1.693881,39.9500,0.010016
160,1.505028,46.3480,1.529207,45.4000,0.009549
161,1.501436,46.5360,1.494901,45.9300,0.009093
162,1.499314,46.4440,1.549521,43.7500,0.008646
163,1.493642,46.6440,1.524881,43.6400,0.008210
164,1.490845,47.0020,1.649125,39.9200,0.007784
165,1.489663,47.2900,1.485736,46.1600,0.007368
166,1.480008,47.2720,1.505682,46.0400,0.006963
167,1.481095,47.1860,1.495974,46.3900,0.006568
168,1.476142,47.7420,1.488038,45.2200,0.006185
169,1.473436,47.5360,1.466204,46.6800,0.005812
170,1.475373,47.6300,1.674037,42.2300,0.005450
171,1.467771,48.0100,1.574312,43.0500,0.005099
172,1.465267,48.0260,1.440825,48.5600,0.004759
173,1.460301,48.0560,1.495306,46.4600,0.004430
174,1.460812,48.1600,1.483448,46.9600,0.004112
175,1.454638,48.3020,1.439558,48.0800,0.003806
176,1.448322,48.6600,1.451533,47.8200,0.003511
177,1.443297,49.0340,1.454604,47.0400,0.003228
178,1.437208,49.1800,1.424804,48.9400,0.002956
179,1.434979,49.4280,1.482647,46.5700,0.002696
180,1.429472,49.5760,1.435381,47.7200,0.002447
181,1.421060,49.9780,1.396275,49.8700,0.002210
182,1.423512,49.8020,1.410421,48.9600,0.001985
183,1.417463,49.7480,1.416275,48.5300,0.001772
184,1.416119,50.1280,1.428703,48.6200,0.001571
185,1.410230,50.0780,1.398229,49.8100,0.001382
186,1.408659,50.1620,1.408998,49.1500,0.001204
187,1.402408,50.4980,1.384147,50.6300,0.001039
188,1.400045,50.5160,1.367758,50.9900,0.000886
189,1.396159,50.9640,1.380201,50.9400,0.000745
190,1.391290,51.0700,1.372022,50.8400,0.000616
191,1.390423,50.6360,1.371340,50.8400,0.000499
192,1.388885,50.9940,1.356626,51.7000,0.000394
193,1.388292,51.0600,1.353228,51.8100,0.000302
194,1.383843,51.3940,1.360682,51.3900,0.000222
195,1.383870,51.3320,1.354703,51.4700,0.000154
196,1.380662,51.3980,1.356463,51.6700,0.000099
197,1.378038,51.5640,1.351632,51.7100,0.000056
198,1.377002,51.5260,1.350733,51.8600,0.000025
199,1.375498,51.6300,1.345676,51.9000,0.000006
200,1.377550,51.6760,1.345892,52.1800,0.000000
