epoch,train_loss,train_acc,val_loss,val_acc,lr
113,0.414942,85.9500,0.780008,75.0400,0.039861
114,0.406592,86.1960,0.761784,75.6400,0.039093
115,0.413812,85.9240,0.768121,75.7500,0.038328
116,0.409419,86.1640,0.986014,72.0200,0.037566
117,0.405539,86.3200,0.778172,75.7800,0.036806
118,0.399345,86.4380,0.663306,78.3600,0.036050
119,0.401619,86.2840,0.536788,81.7900,0.035298
120,0.396211,86.6500,0.656013,77.9400,0.034549
121,0.391370,86.6960,1.116854,70.0800,0.033804
122,0.392058,86.7520,0.596957,80.4100,0.033063
123,0.386037,87.0200,0.715783,77.7500,0.032326
124,0.384086,86.9500,0.985888,70.6000,0.031594
125,0.381518,86.9460,0.746892,77.8400,0.030866
126,0.379105,87.1760,0.680090,77.1100,0.030143
127,0.375837,87.1660,0.816013,75.8100,0.029424
128,0.374206,87.3340,0.765039,76.0600,0.028711
129,0.374368,87.1900,0.790140,74.2000,0.028003
130,0.372326,87.3400,0.655795,79.0700,0.027300
131,0.361765,87.7940,0.580465,81.0700,0.026604
132,0.363579,87.8280,0.752964,76.8500,0.025912
133,0.353791,88.0980,0.548839,82.1600,0.025227
134,0.354685,87.8900,0.534756,82.5600,0.024548
135,0.352217,87.8980,0.746925,77.1400,0.023875
136,0.347602,88.2680,0.635535,80.1700,0.023209
137,0.338384,88.6260,0.757045,76.8500,0.022549
138,0.337470,88.5100,0.614693,79.7300,0.021896
139,0.336356,88.6200,0.769728,76.3700,0.021250
140,0.331347,88.8100,0.635405,80.4600,0.020611
141,0.329694,88.7540,0.601365,81.3300,0.019979
142,0.324669,88.9980,0.579490,80.9600,0.019355
143,0.321154,89.2000,0.596048,81.3100,0.018738
144,0.319141,89.2360,0.521740,83.3300,0.018129
145,0.314887,89.3640,0.599954,79.9200,0.017528
146,0.314881,89.3700,0.541685,82.3400,0.016934
147,0.308635,89.4720,0.553391,82.1400,0.016349
148,0.298025,89.9880,0.535723,82.0200,0.015773
149,0.298735,89.9640,0.559630,82.1700,0.015204
150,0.292598,90.2120,0.577672,81.0300,0.014645
151,0.294564,89.9820,0.705408,79.7800,0.014094
152,0.287752,90.2220,0.497876,83.5300,0.013552
153,0.284755,90.4140,0.596564,80.6000,0.013018
154,0.277260,90.7280,0.654831,80.0500,0.012494
155,0.274598,90.8720,0.469744,84.9800,0.011980
156,0.269380,90.9440,0.475948,84.5900,0.011474
157,0.267971,91.1160,0.494211,83.7600,0.010978
158,0.261715,91.3140,0.604166,81.6100,0.010492
159,0.256882,91.4020,0.469494,84.8500,0.010016
160,0.255349,91.4580,0.466148,84.8400,0.009549
161,0.250037,91.6780,0.528624,82.7800,0.009093
162,0.243593,91.8020,0.495747,84.5600,0.008646
163,0.237124,92.0380,0.452168,85.5400,0.008210
164,0.233769,92.2120,0.609744,81.6500,0.007784
165,0.229227,92.4460,0.426191,86.0700,0.007368
166,0.227263,92.4640,0.522227,83.8500,0.006963
167,0.216586,92.7860,0.462146,85.2400,0.006568
168,0.217908,92.8220,0.421946,86.4700,0.006185
169,0.209298,93.0760,0.448238,85.6600,0.005812
170,0.206910,93.2420,0.539180,83.3600,0.005450
171,0.202138,93.2920,0.451482,85.5800,0.005099
172,0.197443,93.5520,0.428388,85.8800,0.004759
173,0.192924,93.8040,0.423248,86.7100,0.004430
174,0.191024,93.8260,0.450868,85.9000,0.004112
175,0.184313,94.1300,0.439849,86.0900,0.003806
176,0.179921,94.2320,0.442152,85.8300,0.003511
177,0.179052,94.2400,0.465005,85.3900,0.003228
178,0.170909,94.5560,0.422977,86.4100,0.002956
179,0.168690,94.7600,0.443204,86.3500,0.002696
180,0.164830,94.8940,0.401413,87.3100,0.002447
181,0.161981,94.8640,0.432662,86.7100,0.002210
182,0.156350,95.1000,0.420565,86.5900,0.001985
183,0.151518,95.3340,0.409085,87.0500,0.001772
184,0.147631,95.5760,0.406780,87.1100,0.001571
185,0.146486,95.4680,0.400476,87.2500,0.001382
186,0.143678,95.6620,0.392447,87.5400,0.001204
187,0.140262,95.7960,0.389029,87.6600,0.001039
188,0.138391,95.8980,0.391990,87.6500,0.000886
189,0.133449,96.0700,0.387787,87.8300,0.000745
190,0.133005,96.0440,0.385270,87.8600,0.000616
191,0.130864,96.1620,0.384583,87.7800,0.000499
192,0.129875,96.1580,0.389241,87.8700,0.000394
193,0.128418,96.2980,0.380965,87.9500,0.000302
194,0.125883,96.4100,0.382432,87.8300,0.000222
195,0.126558,96.2820,0.381372,88.0000,0.000154
196,0.124920,96.4100,0.381804,87.9400,0.000099
197,0.124904,96.4060,0.378812,87.9200,0.000056
198,0.123009,96.5100,0.379804,87.8800,0.000025
199,0.124312,96.5020,0.379127,87.9100,0.000006
200,0.124285,96.4200,0.382469,87.9100,0.000000
