epoch,train_loss,train_acc,val_loss,val_acc,lr
118,0.964846,67.1400,0.910528,68.6500,0.036050
119,0.968577,67.1320,0.905703,69.2100,0.035298
120,0.955654,67.4900,0.927288,67.9700,0.034549
121,0.955692,67.4760,0.918340,68.4000,0.033804
122,0.952248,67.2940,0.968829,66.6500,0.033063
123,0.945984,67.6580,1.069652,62.8100,0.032326
124,0.947838,67.8560,0.929108,68.0400,0.031594
125,0.946998,67.8040,0.873493,69.6000,0.030866
126,0.944356,67.5720,0.930463,68.2800,0.030143
127,0.938937,68.0000,0.981434,64.8600,0.029424
128,0.930387,68.5720,1.001911,64.6500,0.028711
129,0.933781,68.1540,0.936118,66.8000,0.028003
130,0.934640,68.0940,0.894293,68.9900,0.027300
131,0.923757,68.5520,0.896537,69.5200,0.026604
132,0.921065,68.7020,0.913334,68.5800,0.025912
133,0.919775,68.8420,0.912573,68.7800,0.025227
134,0.917183,68.7920,0.877855,69.7700,0.024548
135,0.909394,69.2260,0.952308,67.7900,0.023875
136,0.914849,69.1340,0.919489,67.6200,0.023209
137,0.910481,69.1240,0.900133,68.2600,0.022549
138,0.900121,69.7660,0.887259,69.0500,0.021896
139,0.901847,69.3860,0.891511,69.1800,0.021250
140,0.897318,69.7620,0.908449,68.1300,0.020611
141,0.891099,69.8700,0.907100,68.8600,0.019979
142,0.890874,69.6260,0.955766,66.8200,0.019355
143,0.888255,70.0280,0.838252,71.2100,0.018738
144,0.878666,70.4740,0.876817,69.5500,0.018129
145,0.882135,70.2880,0.889475,69.2500,0.017528
146,0.874004,70.2520,0.863639,70.1500,0.016934
147,0.871972,70.5960,0.886195,69.4400,0.016349
148,0.870048,70.7360,0.872055,70.1600,0.015773
149,0.866047,70.9220,0.860565,70.3200,0.015204
150,0.864319,70.9460,0.828163,71.9700,0.014645
151,0.856279,71.1160,0.863815,70.1000,0.014094
152,0.853830,71.2800,0.841405,71.0700,0.013552
153,0.851506,71.2300,0.808922,71.9500,0.013018
154,0.843784,71.6300,0.830945,71.6300,0.012494
155,0.844485,71.5020,0.854989,70.2300,0.011980
156,0.840762,71.7580,0.992926,64.2900,0.011474
157,0.833208,71.9580,0.816464,72.2000,0.010978
158,0.833566,72.0040,0.826291,71.8000,0.010492
159,0.827079,72.2060,0.810181,71.8700,0.010016
160,0.823954,72.4540,0.810508,72.2400,0.009549
161,0.817960,72.6240,0.842716,70.8400,0.009093
162,0.815636,72.6200,0.801258,72.2200,0.008646
163,0.811012,72.8740,0.816398,71.9700,0.008210
164,0.807189,73.0460,0.823237,72.1400,0.007784
165,0.803528,73.2260,0.794714,73.0400,0.007368
166,0.799327,73.3760,0.824082,71.7100,0.006963
167,0.794995,73.3820,0.786932,73.0300,0.006568
168,0.793704,73.5320,0.794435,72.4800,0.006185
169,0.787585,73.9580,0.807793,71.9000,0.005812
170,0.783240,73.7940,0.776282,73.1800,0.005450
171,0.781824,74.1900,0.772371,73.4100,0.005099
172,0.773408,74.3960,0.777291,73.0300,0.004759
173,0.772217,74.4360,0.761791,74.0600,0.004430
174,0.772245,74.3100,0.789836,73.2800,0.004112
175,0.765181,74.4980,0.784205,73.0400,0.003806
