epoch,train_loss,train_acc,val_loss,val_acc,lr
62,0.791876,72.5060,1.117657,62.9200,0.000781
63,0.787291,72.8100,1.137486,62.8700,0.000775
64,0.780674,73.1080,1.280280,56.6000,0.000768
65,0.774024,73.1800,1.140717,64.0200,0.000761
66,0.781694,72.9960,1.217294,64.0400,0.000755
67,0.777197,73.2620,1.159435,63.1400,0.000748
68,0.771816,73.3760,1.162369,64.8600,0.000741
69,0.778068,73.0100,1.179422,61.3800,0.000734
70,0.772810,73.1940,1.005446,65.1500,0.000727
71,0.775180,73.1880,2.133698,49.2100,0.000720
72,0.769593,73.3800,1.124401,63.6800,0.000713
73,0.766980,73.4220,1.634827,56.0300,0.000706
74,0.769728,73.4220,0.921506,69.8100,0.000699
75,0.771823,73.4120,1.333311,58.4600,0.000691
76,0.763345,73.5040,2.416119,47.5600,0.000684
77,0.764780,73.6940,1.187681,61.1800,0.000677
78,0.762936,73.6700,0.953765,67.9600,0.000669
79,0.758265,73.9660,1.537268,51.9800,0.000662
80,0.759970,73.8040,2.859378,38.3300,0.000655
81,0.759319,73.9400,1.004281,66.1900,0.000647
82,0.755032,74.1280,1.276525,59.3700,0.000639
83,0.755410,73.9560,1.931923,45.8500,0.000632
84,0.753067,73.7880,1.624616,54.9900,0.000624
85,0.747470,74.0940,0.967304,66.9800,0.000617
86,0.750665,74.0080,1.554267,54.5700,0.000609
87,0.748754,74.1720,0.905599,69.4100,0.000601
88,0.741983,74.5020,1.168374,60.5300,0.000594
89,0.742350,74.3180,0.998009,66.8700,0.000586
90,0.744961,74.3260,1.061160,63.6500,0.000578
91,0.738025,74.5100,1.140350,63.2000,0.000570
92,0.737603,74.5260,1.249151,63.8200,0.000563
93,0.733852,74.7520,1.525211,58.5300,0.000555
94,0.731929,74.7960,1.413458,58.5400,0.000547
95,0.731691,74.7140,0.969910,67.4400,0.000539
96,0.727411,74.8980,2.442490,42.8300,0.000531
97,0.729166,74.8460,1.318374,61.7900,0.000524
98,0.722297,74.9840,1.497465,54.1700,0.000516
99,0.721354,74.9000,1.016841,64.9500,0.000508
100,0.720626,75.2140,1.914702,58.5600,0.000500
101,0.717732,75.1640,0.888567,71.6600,0.000492
102,0.714532,75.3460,1.091087,63.5200,0.000484
103,0.707741,75.6540,2.093855,46.0000,0.000476
104,0.715761,75.3300,2.213303,46.6600,0.000469
105,0.714002,75.5000,1.157740,65.9100,0.000461
106,0.709109,75.6440,1.050067,65.9500,0.000453
107,0.709187,75.4920,1.259344,60.9400,0.000445
108,0.703528,75.7300,1.120155,65.9400,0.000437
109,0.699071,75.8360,1.042347,64.2900,0.000430
110,0.700809,75.8420,1.041814,64.3800,0.000422
111,0.694659,76.1360,1.191094,63.5200,0.000414
112,0.698185,75.7480,0.899181,70.3100,0.000406
113,0.691049,76.0620,1.057051,66.3800,0.000399
114,0.684151,76.5040,1.531167,57.9000,0.000391
115,0.685825,76.2000,0.974013,68.1400,0.000383
116,0.691196,76.2100,0.878746,70.3000,0.000376
117,0.683440,76.4140,0.977776,67.5900,0.000368
118,0.681359,76.5220,0.805025,73.0200,0.000361
119,0.679168,76.4340,1.275798,60.5900,0.000353
120,0.677026,76.6980,1.011888,67.2700,0.000345
121,0.676992,76.5860,1.051767,66.0200,0.000338
122,0.674829,76.7160,0.807830,72.4500,0.000331
123,0.667456,77.0000,1.345437,58.7100,0.000323
124,0.665331,76.9020,1.434954,57.7100,0.000316
125,0.665947,77.1460,0.812369,72.9200,0.000309
126,0.663388,77.2260,0.876575,70.2200,0.000301
127,0.661012,77.3120,1.050670,65.8000,0.000294
128,0.654177,77.4780,1.012958,68.6300,0.000287
129,0.654072,77.5600,0.742261,75.1700,0.000280
130,0.654103,77.5820,0.757743,74.4700,0.000273
131,0.645501,77.8140,0.874465,70.6300,0.000266
132,0.644463,77.8140,0.771521,74.5100,0.000259
133,0.641033,78.1660,0.819283,72.8900,0.000252
134,0.643303,78.0400,0.776539,73.8900,0.000245
135,0.634434,78.1460,0.738210,75.1700,0.000239
136,0.632071,78.2500,0.827704,72.2700,0.000232
137,0.627293,78.6220,0.870395,71.4300,0.000225
138,0.626643,78.4040,0.913835,69.6600,0.000219
139,0.626622,78.4700,0.773142,72.8700,0.000212
140,0.624763,78.7200,0.877225,71.5100,0.000206
141,0.618119,78.7280,0.811261,74.0700,0.000200
142,0.612948,78.7220,0.944672,69.2600,0.000194
143,0.614855,78.6260,0.886838,70.4500,0.000187
144,0.610291,79.0160,0.697546,76.7600,0.000181
145,0.607954,78.8660,0.965066,67.7100,0.000175
146,0.603379,79.4780,1.007295,69.5000,0.000169
147,0.604075,79.3160,0.758743,74.4700,0.000163
148,0.597469,79.5800,0.731909,75.8300,0.000158
149,0.595492,79.7620,0.901143,72.3200,0.000152
150,0.593266,79.4920,0.701867,76.6300,0.000146
151,0.590948,79.6640,0.687383,77.0400,0.000141
152,0.588658,79.8280,0.778299,74.3100,0.000136
153,0.583520,80.0540,0.741272,75.9100,0.000130
154,0.576602,80.2100,0.766659,74.3900,0.000125
155,0.576748,80.3320,0.684000,76.7300,0.000120
156,0.572840,80.3620,0.704502,76.6800,0.000115
157,0.569674,80.5280,0.697133,76.4800,0.000110
158,0.572097,80.3280,0.713067,76.1600,0.000105
159,0.563192,80.6720,0.667291,77.3600,0.000100
160,0.562441,80.6280,0.636022,78.6600,0.000095
161,0.554395,80.9060,0.641583,77.6000,0.000091
162,0.554882,80.8900,0.679840,77.5900,0.000086
163,0.549421,81.1060,0.738984,74.8800,0.000082
164,0.547988,81.1020,0.757328,75.4500,0.000078
165,0.545453,81.2500,0.652043,78.2500,0.000074
166,0.541153,81.6280,0.641265,77.7900,0.000070
167,0.535036,81.8840,0.707962,76.7100,0.000066
168,0.534208,81.7700,0.664401,78.0300,0.000062
169,0.532767,81.8100,0.638745,78.3900,0.000058
170,0.529830,81.9340,0.662335,77.3200,0.000054
171,0.528531,82.1540,0.627655,78.5700,0.000051
172,0.522197,82.1520,0.604053,79.5600,0.000048
173,0.522339,81.9540,0.624104,78.8800,0.000044
174,0.516975,82.2860,0.629352,78.9700,0.000041
175,0.518635,82.1100,0.628478,78.6300,0.000038
176,0.514719,82.4200,0.579362,80.1900,0.000035
177,0.511241,82.5220,0.633249,78.6600,0.000032
178,0.506258,82.7520,0.595226,79.9300,0.000030
179,0.505532,82.7600,0.595155,79.9600,0.000027
180,0.502175,82.9100,0.584209,80.2000,0.000024
181,0.501924,82.9080,0.571286,80.6200,0.000022
182,0.497427,82.9940,0.582853,80.4600,0.000020
183,0.497939,83.0960,0.577614,80.4800,0.000018
184,0.492825,83.3680,0.577914,80.2500,0.000016
185,0.493069,83.0340,0.569731,80.8400,0.000014
186,0.489367,83.4400,0.569294,80.7300,0.000012
187,0.489010,83.3220,0.560101,80.8400,0.000010
188,0.486136,83.2860,0.564040,80.5700,0.000009
189,0.484544,83.4740,0.559258,81.2200,0.000007
190,0.485827,83.3480,0.563241,80.9600,0.000006
191,0.479867,83.4660,0.556231,81.0000,0.000005
192,0.480751,83.6240,0.561652,80.9600,0.000004
193,0.479659,83.5320,0.557894,81.2000,0.000003
194,0.477261,83.7600,0.555047,81.0100,0.000002
195,0.477059,83.8020,0.556264,81.2000,0.000002
196,0.477018,83.8580,0.557312,81.0600,0.000001
197,0.478384,83.7560,0.554750,81.2100,0.000001
198,0.476895,83.6260,0.553892,81.3100,0.000000
199,0.476587,83.8560,0.554134,81.4000,0.000000
200,0.479325,83.5680,0.557638,81.1900,0.000000
